irn,TAXON,ClaCurrentlyAccepted,currentName_irn,ClaKingdom,ClaPhylum,ClaSubphylum,ClaClass,ClaSubclass,ClaSuperorder,ClaOrder,ClaSuborder,ClaInfraorder,ClaSuperfamily,ClaFamily,ClaSubfamily,ClaTribe,ClaGenus,ClaSubgenus,ClaSpecies,ClaSubspecies,AutAuthorString,Ide2Qaulifier_tab,Ide2QualifierRank_tab
203908,Hypophylloceras (Neophylloceras) ramosum,Yes,,Animalia,Mollusca,,Cephalopoda,,,Ammonoidea,,,,Phylloceratidae,,,Hypophylloceras,Neophylloceras,ramosum,,"(Meek, 1857)",,species
203909,Hypophylloceras (Neophylloceras) seresitense,Yes,,Animalia,Mollusca,,Cephalopoda,,,Ammonoidea,,,,Phylloceratidae,,,Hypophylloceras,Neophylloceras,seresitense,,"(Pervinquiere, 1907)",,species
203681,Hypophylloceras (Neophylloceras) sp.,Yes,,Animalia,Mollusca,,Cephalopoda,,,Ammonoidea,,,,Phylloceratidae,,,Hypophylloceras,Neophylloceras,,,,sp.,subgenus
205034,Calycoceras (Newboldiceras) asiaticum spinosum,Yes,,Animalia,Mollusca,,Cephalopoda,,,Ammonoidea,,,,Acanthoceratidae,,,Calycoceras,Newboldiceras,asiaticum,spinosum,"(Kossmat, 1897)",,subspecies
205018,Calycoceras (Newboldiceras) asiaticum,Yes,,Animalia,Mollusca,,Cephalopoda,,,Ammonoidea,,,,Acanthoceratidae,,,Calycoceras,Newboldiceras,asiaticum,,,,species
203658,Calycoceras (Newboldiceras) sp.,Yes,,Animalia,Mollusca,,Cephalopoda,,,Ammonoidea,,,,Acanthoceratidae,,,Calycoceras,Newboldiceras,,,,sp.,subgenus
206731,Nostoceras (Nostoceras) approximans,Yes,,Animalia,Mollusca,,Cephalopoda,,,Ammonoidea,,,,Nostoceratidae,,,Nostoceras,Nostoceras,approximans,,"(Conrad, 1855)",,species
206735,Nostoceras (Nostoceras) sp.,Yes,,Animalia,Mollusca,,Cephalopoda,,,Ammonoidea,,,,Nostoceratidae,,,Nostoceras,Nostoceras,,,,sp.,subgenus
203848,Olcostephanus (Olcostephanus) chanchelula,Yes,,Animalia,Mollusca,,Cephalopoda,,,Ammonoidea,,,,Olcostephanidae,,,Olcostephanus,Olcostephanus,chanchelula,,"(Anderson, 1938)",,species
203705,Olcostephanus (Olcostephanus) sp.,Yes,,Animalia,Mollusca,,Cephalopoda,,,Ammonoidea,,,,Olcostephanidae,,,Olcostephanus,Olcostephanus,,,,sp.,subgenus
205060,Pachydiscus (Pachydiscus) subcompressus obsoletus,Yes,,Animalia,Mollusca,,Cephalopoda,,,Ammonoidea,,,,Pachydiscidae,,,Pachydiscus,Pachydiscus,subcompressus,obsoletus,"Matsumoto, 1954",,subspecies
203849,Pachydiscus (Pachydiscus) abbotti,Yes,,Animalia,Mollusca,,Cephalopoda,,,Ammonoidea,,,,Pachydiscidae,,,Pachydiscus,Pachydiscus,abbotti,,"(Anderson, 1958)",,species
203851,Pachydiscus (Pachydiscus) cortinaensis,Yes,,Animalia,Mollusca,,Cephalopoda,,,Ammonoidea,,,,Pachydiscidae,,,Pachydiscus,Pachydiscus,cortinaensis,,"(Anderson, 1958)",,species
203852,Pachydiscus (Pachydiscus) diabloensis,Yes,,Animalia,Mollusca,,Cephalopoda,,,Ammonoidea,,,,Pachydiscidae,,,Pachydiscus,Pachydiscus,diabloensis,,"(Anderson, 1958)",,species
203853,Pachydiscus (Pachydiscus) princeps,Yes,,Animalia,Mollusca,,Cephalopoda,,,Ammonoidea,,,,Pachydiscidae,,,Pachydiscus,Pachydiscus,princeps,,"(Anderson, 1958)",,species
205025,Pachydiscus (Pachydiscus) subcompressus,Yes,,Animalia,Mollusca,,Cephalopoda,,,Ammonoidea,,,,Pachydiscidae,,,Pachydiscus,Pachydiscus,subcompressus,,,,species
203709,Pachydiscus (Pachydiscus) sp.,Yes,,Animalia,Mollusca,,Cephalopoda,,,Ammonoidea,,,,Pachydiscidae,,,Pachydiscus,Pachydiscus,,,,sp.,subgenus
205826,Pachydiscus (Parapachydiscus) fascicostatum californica,No,204706,Animalia,Mollusca,,Cephalopoda,,,Ammonoidea,,,,Pachydiscidae,,,Pachydiscus,Parapachydiscus,fascicostatum,californica,,,subspecies
206478,Joaquinites (Parapachydiscus) fascicostatum,No,205060,Animalia,Mollusca,,Cephalopoda,,,Ammonoidea,,,,Pachydiscidae,,,Joaquinites,Parapachydiscus,fascicostatum,,"Anderson, 1958",,species
205825,Pachydiscus (Parapachydiscus) fascicostatum,Yes,,Animalia,Mollusca,,Cephalopoda,,,Ammonoidea,,,,Pachydiscidae,,,Pachydiscus,Parapachydiscus,fascicostatum,,,,species
205796,Pachydiscus (Parapachydiscus) sp.,Yes,,Animalia,Mollusca,,Cephalopoda,,,Ammonoidea,,,,Pachydiscidae,,,Pachydiscus,Parapachydiscus,,,,sp.,subgenus
205842,Puzosia (Parapuzosia) arenaica,No,204395,Animalia,Mollusca,,Cephalopoda,,,Ammonoidea,,,,Desmoceratidae,,,Puzosia,Parapuzosia,arenaica,,"Anderson, 1958",,species
205843,Puzosia (Parapuzosia) colusaensis,No,204712,Animalia,Mollusca,,Cephalopoda,,,Ammonoidea,,,,Desmoceratidae,,,Puzosia,Parapuzosia,colusaensis,,,,species
203924,Puzosia (Parapuzosia) hearni,Yes,,Animalia,Mollusca,,Cephalopoda,,,Ammonoidea,,,,Desmoceratidae,,,Puzosia,Parapuzosia,hearni,,"Anderson, 1958",,species
203925,Puzosia (Parapuzosia) hindsi,Yes,,Animalia,Mollusca,,Cephalopoda,,,Ammonoidea,,,,Desmoceratidae,,,Puzosia,Parapuzosia,hindsi,,"Anderson, 1958",,species
205841,Puzosia (Parapuzosia) indopacifica,No,203926,Animalia,Mollusca,,Cephalopoda,,,Ammonoidea,,,,Desmoceratidae,,,Puzosia,Parapuzosia,indopacifica,,,,species
203928,Puzosia (Parapuzosia) waringi,Yes,,Animalia,Mollusca,,Cephalopoda,,,Ammonoidea,,,,Desmoceratidae,,,Puzosia,Parapuzosia,waringi,,"Anderson, 1958",,species
203721,Puzosia (Parapuzosia) sp.,Yes,,Animalia,Mollusca,,Cephalopoda,,,Ammonoidea,,,,Desmoceratidae,,,Puzosia,Parapuzosia,,,,sp.,subgenus
203920,Pseudoxybeloceras (Parasolenoceras) lineatum,Yes,,Animalia,Mollusca,,Cephalopoda,,,Ammonoidea,,,,Nostoceratidae,,,Pseudoxybeloceras,Parasolenoceras,lineatum,,"(Gabb, 1869)",,species
203716,Pseudoxybeloceras (Parasolenoceras) sp.,Yes,,Animalia,Mollusca,,Cephalopoda,,,Ammonoidea,,,,Nostoceratidae,,,Pseudoxybeloceras,Parasolenoceras,,,,sp.,subgenus
203919,Polyptychoceras (Phylloptychoceras) bryani,Yes,,Animalia,Mollusca,,Cephalopoda,,,Ammonoidea,,,,Diplomoceratidae,,,Polyptychoceras,Phylloptychoceras,bryani,,"(Anderson, 1958)",,species
203714,Polyptychoceras (Phylloptychoceras) sp.,Yes,,Animalia,Mollusca,,Cephalopoda,,,Ammonoidea,,,,Diplomoceratidae,,,Polyptychoceras,Phylloptychoceras,,,,sp.,subgenus
203918,Platylenticeras (Platylenticeras) oregonensis,Yes,,Animalia,Mollusca,,Cephalopoda,,,Ammonoidea,,,,Polyptychitidae,,,Platylenticeras,Platylenticeras,oregonensis,,"(Anderson, 1938)",,species
203713,Platylenticeras (Platylenticeras) sp.,Yes,,Animalia,Mollusca,,Cephalopoda,,,Ammonoidea,,,,Polyptychitidae,,,Platylenticeras,Platylenticeras,,,,sp.,subgenus
203855,Texanites (Pleisotexanites) kawasakii,Yes,,Animalia,Mollusca,,Cephalopoda,,,Ammonoidea,,,,Collignoniceratidae,,,Texanites,Pleisotexanites,kawasakii,,"(Kawada, 1929)",,species
203730,Texanites (Pleisotexanites) sp.,Yes,,Animalia,Mollusca,,Cephalopoda,,,Ammonoidea,,,,Collignoniceratidae,,,Texanites,Pleisotexanites,,,,sp.,subgenus
205921,Texanites (Plesiotexanites) kawasakii,No,203855,Animalia,Mollusca,,Cephalopoda,,,Ammonoidea,,,,Collignoniceratidae,,,Texanites,Plesiotexanites,kawasakii,,,,species
205801,Texanites (Plesiotexanites) sp.,Yes,,Animalia,Mollusca,,Cephalopoda,,,Ammonoidea,,,,Collignoniceratidae,,,Texanites,Plesiotexanites,,,,sp.,subgenus
205922,Olcostephanus (Polyptychites) trichotomous,No,204627,Animalia,Mollusca,,Cephalopoda,,,Ammonoidea,,,,Olcostephanidae,,,Olcostephanus,Polyptychites,trichotomous,,,,species
205802,Olcostephanus (Polyptychites) sp.,Yes,,Animalia,Mollusca,,Cephalopoda,,,Ammonoidea,,,,Olcostephanidae,,,Olcostephanus,Polyptychites,,,,sp.,subgenus
205923,Prionocyclus (Prionotropis) woolgari,No,204610,Animalia,Mollusca,,Cephalopoda,,,Ammonoidea,,,,Collignoniceratidae,,,Prionocyclus,Prionotropis,woolgari,,,,species
205803,Prionocyclus (Prionotropis) sp.,Yes,,Animalia,Mollusca,,Cephalopoda,,,Ammonoidea,,,,Collignoniceratidae,,,Prionocyclus,Prionotropis,,,,sp.,subgenus
205924,Cheloniceras (Procheloniceras) hindsi,No,204735,Animalia,Mollusca,,Cephalopoda,,,Ammonoidea,,,,Douvilleiceratidae,,,Cheloniceras,Procheloniceras,hindsi,,,,species
205804,Cheloniceras (Procheloniceras) sp.,Yes,,Animalia,Mollusca,,Cephalopoda,,,Ammonoidea,,,,Douvilleiceratidae,,,Cheloniceras,Procheloniceras,,,,sp.,subgenus
203791,Desmoceras (Pseudouhligella) argonauticum,Yes,,Animalia,Mollusca,,Cephalopoda,,,Ammonoidea,,,,Desmoceratidae,,,Desmoceras,Pseudouhligella,argonauticum,,"(Anderson, 1958)",,species
203792,Desmoceras (Pseudouhligella) barryae,Yes,,Animalia,Mollusca,,Cephalopoda,,,Ammonoidea,,,,Desmoceratidae,,,Desmoceras,Pseudouhligella,barryae,,"Anderson, 1958",,species
205833,Desmoceras (Pseudouhligella) dawsoni,No,,Animalia,Mollusca,,Cephalopoda,,,Ammonoidea,,,,Desmoceratidae,,,Desmoceras,Pseudouhligella,dawsoni,,,,species
205832,Desmoceras (Pseudouhligella) dawsoni,No,,Animalia,Mollusca,,Cephalopoda,,,Ammonoidea,,,,Desmoceratidae,,,Desmoceras,Pseudouhligella,dawsoni,,,,species
203793,Desmoceras (Pseudouhligella) japonicum,Yes,,Animalia,Mollusca,,Cephalopoda,,,Ammonoidea,,,,Desmoceratidae,,,Desmoceras,Pseudouhligella,japonicum,,"Yabe, 1904",,species
203796,Desmoceras (Pseudouhligella) poronaicum,Yes,,Animalia,Mollusca,,Cephalopoda,,,Ammonoidea,,,,Desmoceratidae,,,Desmoceras,Pseudouhligella,poronaicum,,"Yabe, 1904",,species
203797,Desmoceras (Pseudouhligella) vetus,Yes,,Animalia,Mollusca,,Cephalopoda,,,Ammonoidea,,,,Desmoceratidae,,,Desmoceras,Pseudouhligella,vetus,,"Murphy & Rodda, 1959",,species
203671,Desmoceras (Pseudouhligella) sp.,Yes,,Animalia,Mollusca,,Cephalopoda,,,Ammonoidea,,,,Desmoceratidae,,,Desmoceras,Pseudouhligella,,,,sp.,subgenus
205925,Hamites (Ptychoceras) aequicostatus,No,204666,Animalia,Mollusca,,Cephalopoda,,,Ammonoidea,,,,Hamitidae,,,Hamites,Ptychoceras,aequicostatus,,,,species
205926,Hamites (Ptychoceras) solanoense,No,204770,Animalia,Mollusca,,Cephalopoda,,,Ammonoidea,,,,Hamitidae,,,Hamites,Ptychoceras,solanoense,,,,species
205805,Hamites (Ptychoceras) sp.,Yes,,Animalia,Mollusca,,Cephalopoda,,,Ammonoidea,,,,Hamitidae,,,Hamites,Ptychoceras,,,,sp.,subgenus
205831,Desmoceras (Puzosia) dawsoni,No,203990,Animalia,Mollusca,,Cephalopoda,,,Ammonoidea,,,,Desmoceratidae,,,Desmoceras,Puzosia,dawsoni,,,,species
205927,Desmoceras (Puzosia) haydeni,No,203992,Animalia,Mollusca,,Cephalopoda,,,Ammonoidea,,,,Desmoceratidae,,,Desmoceras,Puzosia,haydeni,,,,species
205806,Desmoceras (Puzosia) sp.,Yes,,Animalia,Mollusca,,Cephalopoda,,,Ammonoidea,,,,Desmoceratidae,,,Desmoceras,Puzosia,,,,sp.,subgenus
203930,Tetragonites (Saghalinites) henleyense,Yes,,Animalia,Mollusca,,Cephalopoda,,,Ammonoidea,,,,Tetragonitidae,,,Tetragonites,Saghalinites,henleyense,,"(Anderson, 1958)",,species
203728,Tetragonites (Saghalinites) sp.,Yes,,Animalia,Mollusca,,Cephalopoda,,,Ammonoidea,,,,Tetragonitidae,,,Tetragonites,Saghalinites,,,,sp.,subgenus
205933,Phylloceras (Scaphites) ramosum,No,203908,Animalia,Mollusca,,Cephalopoda,,,Ammonoidea,,,,Phylloceratidae,,,Phylloceras,Scaphites,ramosum,,,,species
205812,Phylloceras (Scaphites) sp.,Yes,,Animalia,Mollusca,,Cephalopoda,,,Ammonoidea,,,,Phylloceratidae,,,Phylloceras,Scaphites,,,,sp.,subgenus
205934,Ammonites (Scaphites) ramosus,No,203908,Animalia,Mollusca,,Cephalopoda,,,Ammonoidea,,,,,,,Ammonites,Scaphites,ramosus,,,,species
205813,Ammonites (Scaphites) sp.,Yes,,Animalia,Mollusca,,Cephalopoda,,,Ammonoidea,,,,,,,Ammonites,Scaphites,,,,sp.,subgenus
205935,Baculites (Sciponoceras) fairbanksi,No,204759,Animalia,Mollusca,,Cephalopoda,,,Ammonoidea,,,,Baculitidae,,,Baculites,Sciponoceras,fairbanksi,,,,species
205814,Baculites (Sciponoceras) sp.,Yes,,Animalia,Mollusca,,Cephalopoda,,,Ammonoidea,,,,Baculitidae,,,Baculites,Sciponoceras,,,,sp.,subgenus
203790,Collignoniceras (Selwynoceras) mexicanum,Yes,,Animalia,Mollusca,,Cephalopoda,,,Ammonoidea,,,,Collignoniceratidae,,,Collignoniceras,Selwynoceras,mexicanum,,"(Bose, 1927)",,species
203664,Collignoniceras (Selwynoceras) sp.,Yes,,Animalia,Mollusca,,Cephalopoda,,,Ammonoidea,,,,Collignoniceratidae,,,Collignoniceras,Selwynoceras,,,,sp.,subgenus
205937,Olcostephanus (Simbirskites) mutabilis,No,204625,Animalia,Mollusca,,Cephalopoda,,,Ammonoidea,,,,Olcostephanidae,,,Olcostephanus,Simbirskites,mutabilis,,,,species
205816,Olcostephanus (Simbirskites) sp.,Yes,,Animalia,Mollusca,,Cephalopoda,,,Ammonoidea,,,,Olcostephanidae,,,Olcostephanus,Simbirskites,,,,sp.,subgenus
205939,Mortoniceras (Submortoniceras) buttense,No,204780,Animalia,Mollusca,,Cephalopoda,,,Ammonoidea,,,,Brancoceratidae,,,Mortoniceras,Submortoniceras,buttense,,"(Anderson, 1902)",,species
205943,Mortoniceras (Submortoniceras) chicoense,No,204780,Animalia,Mollusca,,Cephalopoda,,,Ammonoidea,,,,Brancoceratidae,,,Mortoniceras,Submortoniceras,chicoense,,,,species
205942,Mortoniceras (Submortoniceras) gabbi,No,204780,Animalia,Mollusca,,Cephalopoda,,,Ammonoidea,,,,Brancoceratidae,,,Mortoniceras,Submortoniceras,gabbi,,"(Anderson, 1902)",,species
205940,Mortoniceras (Submortoniceras) pentzanum,No,204780,Animalia,Mollusca,,Cephalopoda,,,Ammonoidea,,,,Brancoceratidae,,,Mortoniceras,Submortoniceras,pentzanum,,"Anderson, 1958",,species
205941,Mortoniceras (Submortoniceras) randalli,No,204780,Animalia,Mollusca,,Cephalopoda,,,Ammonoidea,,,,Brancoceratidae,,,Mortoniceras,Submortoniceras,randalli,,"Anderson, 1958",,species
205938,Mortoniceras (Submortoniceras) templetoni,No,204780,Animalia,Mollusca,,Cephalopoda,,,Ammonoidea,,,,Brancoceratidae,,,Mortoniceras,Submortoniceras,templetoni,,,,species
205817,Mortoniceras (Submortoniceras) sp.,Yes,,Animalia,Mollusca,,Cephalopoda,,,Ammonoidea,,,,Brancoceratidae,,,Mortoniceras,Submortoniceras,,,,sp.,subgenus
203854,Tetragonites (Tetragonites) timotheanus,Yes,,Animalia,Mollusca,,Cephalopoda,,,Ammonoidea,,,,Tetragonitidae,,,Tetragonites,Tetragonites,timotheanus,,"(Pictet, 1847)",,species
203729,Tetragonites (Tetragonites) sp.,Yes,,Animalia,Mollusca,,Cephalopoda,,,Ammonoidea,,,,Tetragonitidae,,,Tetragonites,Tetragonites,,,,sp.,subgenus
205947,Gaudryceras (Vertebrites) kayei,No,204793,Animalia,Mollusca,,Cephalopoda,,,Ammonoidea,,,,Gaudryceratidae,,,Gaudryceras,Vertebrites,kayei,,,,species
205821,Gaudryceras (Vertebrites) sp.,Yes,,Animalia,Mollusca,,Cephalopoda,,,Ammonoidea,,,,Gaudryceratidae,,,Gaudryceras,Vertebrites,,,,sp.,subgenus
205948,Scaphites (Yezoites) perrini,No,204795,Animalia,Mollusca,,Cephalopoda,,,Ammonoidea,,,,Scaphitidae,,,Scaphites,Yezoites,perrini,,,,species
205822,Scaphites (Yezoites) sp.,Yes,,Animalia,Mollusca,,Cephalopoda,,,Ammonoidea,,,,Scaphitidae,,,Scaphites,Yezoites,,,,sp.,subgenus
205041,Scaphites condoni appressus,Yes,,Animalia,Mollusca,,Cephalopoda,,,Ammonoidea,,,,Scaphitidae,,,Scaphites,,condoni,appressus,"Anderson, 1902",,subspecies
205042,Scaphites condoni condoni,Yes,,Animalia,Mollusca,,Cephalopoda,,,Ammonoidea,,,,Scaphitidae,,,Scaphites,,condoni,condoni,"Anderson, 1902",,subspecies
205051,Damesites hetonaiensis fresnoensis,Yes,,Animalia,Mollusca,,Cephalopoda,,,Ammonoidea,,,,Desmoceratidae,,,Damesites,,hetonaiensis,fresnoensis,"(Anderson, 1958)",,subspecies
205047,Tetragonites glabrus glabrus,Yes,,Animalia,Mollusca,,Cephalopoda,,,Ammonoidea,,,,Tetragonitidae,,,Tetragonites,,glabrus,glabrus,"(Jimbo, 1894)",,subspecies
205049,Eupachydiscus haradai haradai,Yes,,Animalia,Mollusca,,Cephalopoda,,,Ammonoidea,,,,Pachydiscidae,,,Eupachydiscus,,haradai,haradai,"(Jimbo, 1894)",,subspecies
205054,Puzosia intermedia intermedia,Yes,,Animalia,Mollusca,,Cephalopoda,,,Ammonoidea,,,,Desmoceratidae,,,Puzosia,,intermedia,intermedia,"Kossmat, 1898",,subspecies
205045,Damesites damesi intermedius,Yes,,Animalia,Mollusca,,Cephalopoda,,,Ammonoidea,,,,Desmoceratidae,,,Damesites,,damesi,intermedius,"Matsumoto, 1954",,subspecies
205055,Puzosia intermedia orientalis,Yes,,Animalia,Mollusca,,Cephalopoda,,,Ammonoidea,,,,Desmoceratidae,,,Puzosia,,intermedia,orientalis,"Matsumoto, 1954",,subspecies
205048,Tetragonites glabrus problematicus,Yes,,Animalia,Mollusca,,Cephalopoda,,,Ammonoidea,,,,Tetragonitidae,,,Tetragonites,,glabrus,problematicus,"Matsumoto, 1959",,subspecies
205050,Eupachydiscus haradai usheri,Yes,,Animalia,Mollusca,,Cephalopoda,,,Ammonoidea,,,,Pachydiscidae,,,Eupachydiscus,,haradai,usheri,"Matsumoto, 1959",,subspecies
206593,Acanthoceras deverianum,No,204751,Animalia,Mollusca,,Cephalopoda,,,Ammonoidea,,,,Acanthoceratidae,,,Acanthoceras,,deverianum,,,,species
206245,Acanthoceras kanabense,No,204642,Animalia,Mollusca,,Cephalopoda,,,Ammonoidea,,,,Acanthoceratidae,,,Acanthoceras,,kanabense,,,,species
206365,Acanthoceras lecontei,No,204700,Animalia,Mollusca,,Cephalopoda,,,Ammonoidea,,,,Acanthoceratidae,,,Acanthoceras,,lecontei,,,,species
206243,Acanthoceras newboldi,No,204640,Animalia,Mollusca,,Cephalopoda,,,Ammonoidea,,,,Acanthoceratidae,,,Acanthoceras,,newboldi,,,,species
205950,Acanthoceras shastense,No,,Animalia,Mollusca,,Cephalopoda,,,Ammonoidea,,,,Acanthoceratidae,,,Acanthoceras,,shastense,,,,species
205951,Acanthoceras shastense,No,,Animalia,Mollusca,,Cephalopoda,,,Ammonoidea,,,,Acanthoceratidae,,,Acanthoceras,,shastense,,,,species
206159,Acanthoceras stoliczkanum,No,204606,Animalia,Mollusca,,Cephalopoda,,,Ammonoidea,,,,Acanthoceratidae,,,Acanthoceras,,stoliczkanum,,,,species
204326,Acanthoceras whitei,Yes,,Animalia,Mollusca,,Cephalopoda,,,Ammonoidea,,,,Acanthoceratidae,,,Acanthoceras,,whitei,,"Matsumoto, 1959",,species
203160,Acanthoceras sp.,Yes,,Animalia,Mollusca,,Cephalopoda,,,Ammonoidea,,,,Acanthoceratidae,,,Acanthoceras,,,,,sp.,genus
204526,Calycoceras boulei,Yes,,Animalia,Mollusca,,Cephalopoda,,,Ammonoidea,,,,Acanthoceratidae,,,Calycoceras,,boulei,,"Collignon, 1937",,species
204527,Calycoceras orientale,Yes,,Animalia,Mollusca,,Cephalopoda,,,Ammonoidea,,,,Acanthoceratidae,,,Calycoceras,,orientale,,"Matsumoto, Saito, & Fukada, 1957",,species
206137,Calycoceras spinosum,No,205034,Animalia,Mollusca,,Cephalopoda,,,Ammonoidea,,,,Acanthoceratidae,,,Calycoceras,,spinosum,,,,species
204528,Calycoceras stoliczkai,Yes,,Animalia,Mollusca,,Cephalopoda,,,Ammonoidea,,,,Acanthoceratidae,,,Calycoceras,,stoliczkai,,"Collignon, 1937",,species
203245,Calycoceras sp.,Yes,,Animalia,Mollusca,,Cephalopoda,,,Ammonoidea,,,,Acanthoceratidae,,,Calycoceras,,,,,sp.,genus
204614,Cunningtoniceras roguense,Yes,,Animalia,Mollusca,,Cephalopoda,,,Ammonoidea,,,,Acanthoceratidae,,,Cunningtoniceras,,roguense,,"Anderson, 1958",,species
203289,Cunningtoniceras sp.,Yes,,Animalia,Mollusca,,Cephalopoda,,,Ammonoidea,,,,Acanthoceratidae,,,Cunningtoniceras,,,,,sp.,genus
